,finish,club_name,age,sex,year,og_name,squad,tie,club_short,club_id,club_zone,loc,state
1568,107,OCWPC,16,Boys,2017,OCWPC WHITE (C),C,0.0,ORANGE COUNTY,17818,Southern Pacific Zone,"33333 Golden Lantern, Dana Point, CA 92629",CA
1569,107,SAN MARINO WATER POLO,18,Boys,2017,SAN MARINO WATER POLO,A,0.0,SAN MARINO,0,Southern Pacific Zone,"2701 Huntington Dr, San Marino, CA 91108",CA
1570,108,STANFORD,14,Boys,2017,STANFORD C,C,0.0,STANFORD,570,Pacific Zone,"Avery Aquatic Center, Stanford, CA 94305",CA
1571,108,EAST,16,Boys,2017,EAST,A,0.0,EAST,723,Southern Pacific Zone,"1830 N Kellog Drive, Anaheim, CA 92807",CA
1572,108,VIPER PIGEON,18,Boys,2017,VIPER PIGEON BLACK (B),B,0.0,WEST HOUSTON,18461,Southwest Zone,"1011 Horace Mann, Rosenberg, TX 77471",TX
1573,109,HUNTINGTON BEACH,14,Boys,2017,HUNTINGTON BEACH BLUE (B),B,0.0,HUNTINGTON BEACH,168,Southern Pacific Zone,"1905 Main Street, Huntington Beach, CA 92648",CA
1574,109,REGENCY WATER POLO,16,Boys,2017,REGENCY WATER POLO B,B,0.0,REGENCY,0,Southern Pacific Zone,"1202 W Edinger Ave, Santa Ana, CA 92707",CA
1575,110,DEL MAR WATER POLO,14,Boys,2017,DEL MAR WATER POLO C,C,0.0,DEL MAR,18227,Pacific Southwest Zone,"5555 Del Mar Heights Rd, San Diego, CA 92130",CA
1576,110,FOOTHILL,16,Boys,2017,FOOTHILL BLACK (B),B,0.0,FOOTHILL,16519,Coastal California Zone,"575 N Amherst Ave, Claremont, CA 91711",CA
1577,111,PACIFIC POLO,14,Boys,2017,PACIFIC POLO B,B,0.0,PACIFIC,1285,Pacific Southwest Zone,"13500 Camino Del Sur, San Diego, CA 92129",CA
1578,111,AMERICAN RIVER WATER POLO,16,Boys,2017,AMERICAN RIVER WATER POLO B,B,0.0,AMERICAN RIVER,85,Central California Zone,"4540 American River Dr, Sacramento, CA 95864",CA
1579,112,COSTA MESA AQUATICS,14,Boys,2017,COSTA MESA AQUATICS B,B,0.0,COSTA MESA,7,Southern Pacific Zone,"2650 Fairview Rd, Costa Mesa, CA 92626",CA
1580,112,SOUTH COAST,16,Boys,2017,SOUTH COAST WHITE (B),B,0.0,SOUTH COAST,35,Coastal California Zone,"60 W Olson Rd3400thousand Oaks, C, Thousand Oaks, CA 91360",CA
1581,113,SOUTH BAY UNITED WATER POLO,14,Boys,2017,SOUTH BAY UNITED WATER POLO B,B,0.0,SOUTH BAY UNITED,1280,Coastal California Zone,"1401 Artesia Blvd, Manhattan Beach, CA 90266",CA
1582,113,FLO WATER POLO,16,Boys,2017,FLO WATER POLO,A,0.0,FLO,18419,Southern Pacific Zone,"321 E Chapman Ave, Fullerton, CA 92832",CA
1583,114,WEST VALLEY WATER POLO,14,Boys,2017,WEST VALLEY WATER POLO BLUE (B),B,0.0,WEST VALLEY,23,Pacific Zone,"35353 Truman Ave, Mountain View, CA 94040",CA
1584,114,DAVIS WATER POLO,16,Boys,2017,DAVIS WATER POLO,A,0.0,DAVIS,79,Central California Zone,"One Shields Avenue, Davis, CA 95616",CA
1585,115,CC UNITED,14,Boys,2017,CC UNITED D,D,0.0,CC UNITED,19137,Pacific Zone,"300 Moraga Road, Moraga, CA 94556",CA
1586,115,241 WPC,16,Boys,2017,241 WPC,A,0.0,241,25909,Southern Pacific Zone,"1 Tesoro Creek Road, Las Flores, CA 92688",CA
1587,116,POWAY VALLEY WATER POLO,14,Boys,2017,POWAY VALLEY WATER POLO,A,0.0,POWAY VALLEY,281,Pacific Southwest Zone,"15500 Espola Rd, Poway, CA 92128",CA
1588,116,CC UNITED,16,Boys,2017,CC UNITED C,C,0.0,CC UNITED,19137,Pacific Zone,"300 Moraga Road, Moraga, CA 94556",CA
1589,117,FLO WATER POLO,14,Boys,2017,FLO WATER POLO,A,0.0,FLO,18419,Southern Pacific Zone,"321 E Chapman Ave, Fullerton, CA 92832",CA
1590,117,NORTHERN CALIFORNIA AQUATICS,16,Boys,2017,NORTHERN CALIFORNIA AQUATICS,A,0.0,NORCAL - NORTHERN CALIFORNIA,23991,Pacific Zone,"201 Almond Ave, Los Altos, CA 94022",CA
1591,118,SAN JOSE EXPRESS WATER POLO,14,Boys,2017,SAN JOSE EXPRESS WATER POLO,A,0.0,SAN JOSE EXPRESS,25911,Pacific Zone,"500 Saratoga Ave, San Jose, CA 95130",CA
1592,118,SAN JOSEALMADEN WATER POLO,16,Boys,2017,SAN JOSE/ALMADEN WATER POLO A,A,0.0,SAN JOSE/ALMADEN,1224,Pacific Zone,"6677 Camden Ave, San Jose, CA 95120",CA
1593,119,SAN JOSEALMADEN WATER POLO,14,Boys,2017,SAN JOSE/ALMADEN WATER POLO,A,0.0,SAN JOSE/ALMADEN,1224,Pacific Zone,"6677 Camden Ave, San Jose, CA 95120",CA
1594,119,RAPTOR WATER POLO,16,Boys,2017,RAPTOR WATER POLO,A,0.0,RAPTOR,30211,Coastal California Zone,"21400 Pathfinder Rd, Diamond Bar, CA 91765",CA
1595,120,WASHINGTON WAVE AQUATICS WATER POLO,14,Boys,2017,WASHINGTON WAVE AQUATICS WATER POLO,A,0.0,WASHINGTON WAVE,23437,Pacific Northwest & Hawaii Zone,"10601 Ne 132nd Street, Kirkland, WA 98034",WA
1596,120,GRANITE BAY WATER POLO,16,Boys,2017,GRANITE BAY WATER POLO,A,0.0,GRANITE BAY,1200,Central California Zone,"1 Grizzly Way, Granite Bay, CA 95746",CA
1597,121,SOAC UCLS WATER POLO,16,Boys,2017,SOAC ‐ UCLS WATER POLO,A,0.0,SOAC - UCLS,26154,Pacific Zone,"33901 Syracuse Ave, Union City, CA 94587",CA
1598,122,SAN DIEGO SHORES,16,Boys,2017,SAN DIEGO SHORES C,C,0.0,SAN DIEGO SHORES,1156,Pacific Southwest Zone,"7607 La Jolla Blvd, La Jolla, CA 92115",CA
1599,123,BURLINGAME AQUATIC,16,Boys,2017,BURLINGAME AQUATIC,A,0.0,BURLINGAME,1400,Pacific Zone,"1 Mangini Way, Burlingame, CA 94010",CA
1600,124,CHAWP,16,Boys,2017,CHAWP C,C,0.0,CHAWP,1281,Southern Pacific Zone,"2605 Temescal Ave, Norco, CA 92860",CA
1601,125,LOS ANGELES WATER POLO CLUB,16,Boys,2017,LOS ANGELES WATER POLO CLUB WHITE (B),B,0.0,LOS ANGELES,1807,Coastal California Zone,"111 Easton Dr, Los Angeles, CA 90095",CA
1602,126,MORGAN HILL WATER POLO,16,Boys,2017,MORGAN HILL WATER POLO,A,0.0,MORGAN HILL,212,Pacific Zone,"17575 Peak Avenue, Morgan Hill, CA 95037",CA
1603,127,BIG VALLEY,16,Boys,2017,BIG VALLEY B,B,0.0,UNIVERSITY PACIFIC,29,Central California Zone,"5648 North El Dorado Street, Stockton, CA 95207",CA
1604,128,ORCUTT POLO ASSOCIATION,16,Boys,2017,ORCUTT POLO ASSOCIATION,A,0.0,ORCUTT ASSOCIATION/ONE WAY,48,Central California Zone,"941 E Foster Rd, Santa Maria, CA 93455",CA
1605,129,MODESTOSTANISLAUS WATER POLO,16,Boys,2017,MODESTO/STANISLAUS WATER POLO RED (A),A,0.0,MODESTO/STANISLAUS,176,Central California Zone,"641 Norsemen Dr, Modesto, CA 95357",CA
1606,130,SHAQ,16,Boys,2017,SHAQ BLUE (B),B,0.0,SLEEPY HOLLOW,18329,Pacific Zone,"1327 Sir Francis Drake Blvd, San Anselmo, CA 94960",CA
1607,131,PACIFIC POLO,16,Boys,2017,PACIFIC POLO B,B,0.0,PACIFIC,1285,Pacific Southwest Zone,"13500 Camino Del Sur, San Diego, CA 92129",CA
1608,132,NAPA PREMIER AQUATICS,16,Boys,2017,NAPA PREMIER AQUATICS,A,0.0,NAPA PREMIER,29787,Central California Zone,"2277 Napa Vallejo Hwy, Napa, CA 94558",CA
1609,133,TIGER AQUATICS WATER POLO,16,Boys,2017,TIGER AQUATICS WATER POLO A,A,0.0,TIGER,17668,Northeast Zone,"Denunzio Pool, Princeton, NJ 08540",NJ
1610,134,REDLANDS RENEGADES,16,Boys,2017,REDLANDS RENEGADES B,B,0.0,REDLANDS RENEGADES,774,Southern Pacific Zone,"31000 Colton Avenue, Redlands, CA 92374",CA
1611,135,LYONS SWIM WATER POLO,16,Boys,2017,LYONS SWIM AND WATER POLO,A,0.0,LYONS,1265,Midwest Zone,"4900 S Willow Springs Road, Western Springs, IL 60558",IL
1612,136,STANFORD,16,Boys,2017,STANFORD D,D,0.0,STANFORD,570,Pacific Zone,"Avery Aquatic Center, Stanford, CA 94305",CA
1613,137,CDM AQUATICS,16,Boys,2017,CDM AQUATICS WHITE (B),B,0.0,CDM,26,Southern Pacific Zone,"2101 East Bluff Dr, Newport Beach, CA 92660",CA
1614,138,SOUTH BAY UNITED WATER POLO,16,Boys,2017,SOUTH BAY UNITED WATER POLO B,B,0.0,SOUTH BAY UNITED,1280,Coastal California Zone,"1401 Artesia Blvd, Manhattan Beach, CA 90266",CA
1615,139,CARLSBAD WATER POLO,16,Boys,2017,CARLSBAD WATER POLO B,B,0.0,CARLSBAD,1634,Pacific Southwest Zone,"225 Monroe Street, Carlsbad, CA 92008",CA
1616,140,DEL MAR WATER POLO,16,Boys,2017,DEL MAR WATER POLO C,C,0.0,DEL MAR,18227,Pacific Southwest Zone,"5555 Del Mar Heights Rd, San Diego, CA 92130",CA
1617,141,ESCONDIDO RIPTIDES WATER POLO,16,Boys,2017,ESCONDIDO RIPTIDES WATER POLO,A,0.0,NORTH COUNTY RIPTIDES,19580,Pacific Southwest Zone,"501 N Rose St, Escondido, CA 92027",CA
1618,142,NORTH SAN DIEGO STARS,16,Boys,2017,NORTH SAN DIEGO STARS B,B,0.0,NORTH SAN DIEGO STARS,1371,Pacific Southwest Zone,"101 Wave Drive, Vista, CA 92083",CA
1619,143,THIRD COAST AQUATICS,16,Boys,2017,THIRD COAST AQUATICS,A,0.0,THIRD COAST,30355,Midwest Zone,"17001 Ferris St, Grand Haven, MI 49417",MI
1620,144,AMERICAN RIVER WATER POLO,16,Boys,2017,AMERICAN RIVER WATER POLO C,C,0.0,AMERICAN RIVER,85,Central California Zone,"4540 American River Dr, Sacramento, CA 95864",CA
1621,1,680,10,Mixed,2015,680  RED(  A),A,0.0,680,37,Pacific Zone,"1460 S Main St, Walnut Creek, CA 94596",CA
1622,1,SOCAL,12,Girls,2015,SOCAL  BLACK(  A),A,0.0,SOCAL,51,Southern Pacific Zone,"1925 Dodge Ave, Santa Ana, CA 92705",CA
1623,1,ROSE BOWL,14,Girls,2015,ROSE  BOWL  RED(  A),A,0.0,ROSE BOWL,341,Coastal California Zone,"360 N Arroyo Boulevard, Pasadena, CA 91103",CA
1624,1,SANTA BARBARA 805,16,Girls,2015,SANTA  BARBARA  805  A,A,0.0,SANTA BARBARA 805,26251,Coastal California Zone,"7266 Alameda Ave, Goleta, CA 93117",CA
1625,1,680,18,Girls,2015,680  RED(  A),A,0.0,680,37,Pacific Zone,"1460 S Main St, Walnut Creek, CA 94596",CA
1626,2,VANGUARD,10,Mixed,2015,VANGUARD  BLUE(  A),A,0.0,VANGUARD,17185,Southern Pacific Zone,"2301 W Mac, Santa Ana, CA 92704",CA
1627,2,ROSE BOWL,12,Girls,2015,ROSE  BOWL  RED(  A),A,0.0,ROSE BOWL,341,Coastal California Zone,"360 N Arroyo Boulevard, Pasadena, CA 91103",CA
1628,2,SANTA BARBARA 805,14,Girls,2015,SANTA  BARBARA  805  A,A,0.0,SANTA BARBARA 805,26251,Coastal California Zone,"7266 Alameda Ave, Goleta, CA 93117",CA
1629,2,SET,16,Girls,2015,SET,A,0.0,SADDLEBACK EL TORO SET,18,Southern Pacific Zone,"25255 Toledo Way, Lake Forest, CA 92630",CA
1630,2,SANTA BARBARA 805,18,Girls,2015,SANTA  BARBARA  805  A,A,0.0,SANTA BARBARA 805,26251,Coastal California Zone,"7266 Alameda Ave, Goleta, CA 93117",CA
1631,3,NEWPORT BEACH WATER POLO INC,10,Mixed,2015,"NEWPORT  BEACH  WATER  POLO,  INC.",A,0.0,NEWPORT BEACH,20606,Southern Pacific Zone,"600 Irvine Ave, Newport Beach, CA 92663",CA
1632,3,COMMERCE AQUATICS,12,Girls,2015,COMMERCE  AQUATICS,A,0.0,COMMERCE,24,Coastal California Zone,"5600 Harbor St, Commerce, CA 90040",CA
1633,3,SOCAL,14,Girls,2015,SOCAL  BLACK(  A),A,0.0,SOCAL,51,Southern Pacific Zone,"1925 Dodge Ave, Santa Ana, CA 92705",CA
1634,3,SOCAL,16,Girls,2015,SOCAL  BLACK(  A),A,0.0,SOCAL,51,Southern Pacific Zone,"1925 Dodge Ave, Santa Ana, CA 92705",CA
1635,3,SET,18,Girls,2015,SET  A,A,0.0,SADDLEBACK EL TORO SET,18,Southern Pacific Zone,"25255 Toledo Way, Lake Forest, CA 92630",CA
1636,4,LAGUNA BEACH WATER POLO,10,Mixed,2015,LAGUNA  BEACH  WATER  POLO  A,A,0.0,LAGUNA BEACH,717,Southern Pacific Zone,"625 Park Ave, Laguna Beach, CA 92651",CA
1637,4,UNITED WATER POLO,12,Girls,2015,UNITED  WATER  POLO,A,0.0,UNITED,17861,Southern Pacific Zone,"15744 Golden West St, Huntington Beach, CA 92647",CA
1638,4,DIABLO WATER POLO,14,Girls,2015,DIABLO  WATER  POLO  BLACK(  A),A,0.0,DIABLO ALLIANCE,1299,Pacific Zone,"1200 Pleasant Hill Road, Lafayette, CA 94549",CA
1639,4,680,16,Girls,2015,680  RED(  A),A,0.0,680,37,Pacific Zone,"1460 S Main St, Walnut Creek, CA 94596",CA
1640,4,COMMERCE AQUATICS,18,Girls,2015,COMMERCE  AQUATICS,A,0.0,COMMERCE,24,Coastal California Zone,"5600 Harbor St, Commerce, CA 90040",CA
1641,5,MID VALLEY WATER POLO,10,Mixed,2015,MID  VALLEY  WATER  POLO,A,0.0,MID VALLEY,1351,Coastal California Zone,"111 Mildred St, El Monte, CA 91731",CA
1642,5,LAGUNA BEACH WATER POLO,12,Girls,2015,LAGUNA  BEACH  WATER  POLO  A,A,0.0,LAGUNA BEACH,717,Southern Pacific Zone,"625 Park Ave, Laguna Beach, CA 92651",CA
1643,5,NORTHWOOD,14,Girls,2015,NORTHWOOD,A,0.0,NORTH IRVINE,1834,Southern Pacific Zone,"4515 Portola Pkwy, Irvine, CA 92620",CA
1644,5,SAN DIEGO SHORES,16,Girls,2015,SAN  DIEGO  SHORES  A,A,0.0,SAN DIEGO SHORES,1156,Pacific Southwest Zone,"7607 La Jolla Blvd, La Jolla, CA 92115",CA
1645,5,SOCAL,18,Girls,2015,SOCAL  BLACK(  A),A,0.0,SOCAL,51,Southern Pacific Zone,"1925 Dodge Ave, Santa Ana, CA 92705",CA
1646,6,SHORE AQUATICS,10,Mixed,2015,SHORE  AQUATICS,A,0.0,SHORE,892,Coastal California Zone,"1250 Bellflower Blvd, Long Beach, CA 90840",CA
1647,6,680,12,Girls,2015,680  RED(  A),A,0.0,680,37,Pacific Zone,"1460 S Main St, Walnut Creek, CA 94596",CA
1648,6,680,14,Girls,2015,680  RED(  A),A,0.0,680,37,Pacific Zone,"1460 S Main St, Walnut Creek, CA 94596",CA
1649,6,COMMERCE AQUATICS,16,Girls,2015,COMMERCE  AQUATICS,A,0.0,COMMERCE,24,Coastal California Zone,"5600 Harbor St, Commerce, CA 90040",CA
1650,6,SAN DIEGO SHORES,18,Girls,2015,SAN  DIEGO  SHORES  A,A,0.0,SAN DIEGO SHORES,1156,Pacific Southwest Zone,"7607 La Jolla Blvd, La Jolla, CA 92115",CA
1651,7,GREENWICH AQUATICS,10,Mixed,2015,GREENWICH  AQUATICS,A,0.0,GREENWICH,17825,Northeast Zone,"50 East Putnam Avenue, Greenwich, CT 06830",CT
1652,7,BACK BAY WATER POLO,12,Girls,2015,BACK  BAY  WATER  POLO,A,0.0,BACK BAY,15846,Southern Pacific Zone,"903 W Peltason, Irvine, CA 92697",CA
1653,7,CHAWP,14,Girls,2015,CHAWP,A,0.0,CHAWP,1281,Southern Pacific Zone,"2605 Temescal Ave, Norco, CA 92860",CA
1654,7,ROSE BOWL,16,Girls,2015,ROSE  BOWL  RED(  A),A,0.0,ROSE BOWL,341,Coastal California Zone,"360 N Arroyo Boulevard, Pasadena, CA 91103",CA
1655,7,NORTHWOOD,18,Girls,2015,NORTHWOOD,A,0.0,NORTH IRVINE,1834,Southern Pacific Zone,"4515 Portola Pkwy, Irvine, CA 92620",CA
1656,8,RIVERSIDE WATER POLO,10,Mixed,2015,RIVERSIDE  WATER  POLO,A,0.0,RIVERSIDE,241,Southern Pacific Zone,"4800 Magnolia Ave, Riverside, CA 92506",CA
1657,8,FOOTHILL,12,Girls,2015,FOOTHILL  RED(  A),A,0.0,FOOTHILL,16519,Coastal California Zone,"575 N Amherst Ave, Claremont, CA 91711",CA
1658,8,SET,14,Girls,2015,SET,A,0.0,SADDLEBACK EL TORO SET,18,Southern Pacific Zone,"25255 Toledo Way, Lake Forest, CA 92630",CA
1659,8,HUNTINGTON BEACH,16,Girls,2015,HUNTINGTON  BEACH  ORANGE(  A),A,0.0,HUNTINGTON BEACH,168,Southern Pacific Zone,"1905 Main Street, Huntington Beach, CA 92648",CA
1660,8,ROSE BOWL,18,Girls,2015,ROSE  BOWL  RED(  A),A,0.0,ROSE BOWL,341,Coastal California Zone,"360 N Arroyo Boulevard, Pasadena, CA 91103",CA
1661,9,FOOTHILL,10,Mixed,2015,FOOTHILL  RED(  A),A,0.0,FOOTHILL,16519,Coastal California Zone,"575 N Amherst Ave, Claremont, CA 91711",CA
1662,9,SC TRITONS,12,Girls,2015,SC  TRITONS,A,0.0,SC TRITONS,21154,Southern Pacific Zone,"700 Ave Pico, San Clemente, CA 92673",CA
1663,9,SANTA BARBARA 805,14,Girls,2015,SANTA  BARBARA  805  B,B,0.0,SANTA BARBARA 805,26251,Coastal California Zone,"7266 Alameda Ave, Goleta, CA 93117",CA
1664,9,CHAWP,16,Girls,2015,CHAWP  WHITE(  A),A,0.0,CHAWP,1281,Southern Pacific Zone,"2605 Temescal Ave, Norco, CA 92860",CA
1665,9,DIABLO WATER POLO,18,Girls,2015,DIABLO  WATER  POLO,A,0.0,DIABLO ALLIANCE,1299,Pacific Zone,"1200 Pleasant Hill Road, Lafayette, CA 94549",CA
1666,10,SOCAL,10,Mixed,2015,SOCAL  BLACK(  A),A,0.0,SOCAL,51,Southern Pacific Zone,"1925 Dodge Ave, Santa Ana, CA 92705",CA
1667,10,SANTA BARBARA 805,12,Girls,2015,SANTA  BARBARA  805  A,A,0.0,SANTA BARBARA 805,26251,Coastal California Zone,"7266 Alameda Ave, Goleta, CA 93117",CA
1668,10,COMMERCE AQUATICS,14,Girls,2015,COMMERCE  AQUATICS,A,0.0,COMMERCE,24,Coastal California Zone,"5600 Harbor St, Commerce, CA 90040",CA
1669,10,DIABLO WATER POLO,16,Girls,2015,DIABLO  WATER  POLO  BLACK(  A),A,0.0,DIABLO ALLIANCE,1299,Pacific Zone,"1200 Pleasant Hill Road, Lafayette, CA 94549",CA
1670,10,CHAWP,18,Girls,2015,CHAWP  WHITE(  A),A,0.0,CHAWP,1281,Southern Pacific Zone,"2605 Temescal Ave, Norco, CA 92860",CA
1671,11,BACK BAY WATER POLO,10,Mixed,2015,BACK  BAY  WATER  POLO,A,0.0,BACK BAY,15846,Southern Pacific Zone,"903 W Peltason, Irvine, CA 92697",CA
1672,11,NORTHWOOD,12,Girls,2015,NORTHWOOD,A,0.0,NORTH IRVINE,1834,Southern Pacific Zone,"4515 Portola Pkwy, Irvine, CA 92620",CA
1673,11,UNITED WATER POLO,14,Girls,2015,UNITED  WATER  POLO  A,A,0.0,UNITED,17861,Southern Pacific Zone,"15744 Golden West St, Huntington Beach, CA 92647",CA
